rental_id,temperature_c,humidity_pct,wind_speed_mps,distance_km,ride_duration_min,bike_age_months,late_return,temperature_c_outlier,bad_weather,avg_speed_kmh,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_비,weather_흐림
R0289,-0.8528908150768321,1.5414117363763058,0.4133360329847692,2.159372789441936,2.397937783559206,1.540505560143879,0,0,1,0.20285926463149742,False,True,False,False,True,False,False,False,True,False
R0290,0.5949666830019987,0.09261557519271829,0.3413737714972886,-0.3713089483188399,-0.38084931147475815,-0.7729110538209052,0,0,0,-0.12487375229656646,False,False,False,True,False,False,True,False,False,True
R0291,-2.531789403274626,1.297623920792529,0.3413737714972886,-0.06820448162886114,0.09287322863498186,0.05991892720641715,0,1,1,-0.20381121084779108,False,False,False,True,False,True,False,False,True,False
R0292,-1.5922223034575118,-0.1790337050292043,1.2049209093470588,-0.17886166788075816,-0.6350418939726676,0.4300655854407826,0,0,0,0.6810291544698933,False,False,True,False,True,False,False,True,False,False
R0293,-0.15976754471994492,0.684671698753319,-0.01843753594011562,-0.9294060615892772,-1.1434270589684865,1.6330422247024703,0,0,0,-0.0753180211209788,False,False,False,True,False,True,False,True,False,False
R0294,-0.3908086348389073,-0.4506829852511269,-0.45021110486500077,-0.31357476418741537,-0.14976514556756776,0.3375289208821913,0,0,0,-0.3145737941548873,False,False,False,True,False,True,False,True,False,False
R0295,1.6269502188666973,0.3503341230955682,-1.4576827656897329,-0.6022456848445381,-0.6119334773819485,1.262895566468105,0,0,0,-0.24251280783500997,False,False,True,False,False,False,True,True,False,False
R0296,-0.5910442462753415,-0.39496005597483524,-0.6660978893274434,-0.6070568668554902,-0.6119334773819485,0.6151389145579653,0,0,0,-0.2524741794733464,False,False,False,True,False,True,False,True,False,False
R0297,0.19449546012913085,0.23888826454298495,-1.3857205042022518,0.07613097869970034,0.4394994774957674,-0.49530106014513103,0,0,0,-0.343710340629486,False,False,True,False,False,False,True,True,False,False
R0298,0.10207902408154569,-0.06758784647662054,1.7806190012469054,2.4985611212140544,2.397937783559206,-0.9579843829380879,0,0,1,0.4572948868454445,False,True,False,False,False,True,False,False,True,False
R0299,1.0724516025811879,-1.2656308259168951,0.6292228174472115,0.4321584475101516,0.25463214477001533,-0.032617737352174214,0,0,0,0.32122042120445166,False,False,False,True,True,False,False,True,False,False
R0300,0.08667628474028131,0.7473599941891478,-1.0259091967648475,-1.1651539801259276,-1.5478243493060697,-0.032617737352174214,0,0,0,0.26596317728602037,False,True,False,False,True,False,False,True,False,False
R0301,-1.7770551755526818,2.439943970956512,2.0684680471968284,-1.1603427981149754,-1.154981267263846,-0.49530106014513103,0,0,1,-0.7490633497606893,False,False,False,True,True,False,False,False,True,False
R0302,2.012018702398301,-1.0984620380880192,-1.0259091967648475,-0.15480575782599781,0.1737526867024988,2.373335541171201,0,0,0,-0.41056483677064115,False,True,False,False,False,True,False,True,False,False
R0303,-0.4216141135214355,-1.4397649799053072,-0.5941356278399625,1.1971363872515266,-0.17287356215828673,-0.12515440191076557,0,0,0,2.200915254678112,False,False,True,False,False,False,True,True,False,False
R0304,-2.285345573814399,-0.4437176190915903,-0.5221733663524817,0.9228990126272604,0.8901136010147889,0.3375289208821913,0,0,0,0.24609605425257836,False,True,False,False,False,True,False,True,False,False
R0305,1.3342981713826785,-0.49944054836788243,-0.01843753594011562,-0.9967626097426058,-0.4848371861329938,0.7076755791165568,0,0,0,-1.1792576426551336,False,False,True,False,False,True,False,True,False,False
R0306,0.9030214698272819,-0.018830283359864985,-0.5941356278399625,-0.8091265113154761,-0.9932223511288126,0.4300655854407826,0,0,0,-0.061995429623773995,False,False,False,True,False,False,True,True,False,False
R0307,-0.2213785020850019,1.2836931884734568,0.05352472554736497,-0.7080916890854831,-0.06888568750005122,-0.032617737352174214,0,0,1,-1.0234843442805512,False,False,True,False,False,True,False,False,True,False
R0308,0.2715091568354517,-0.49247518220834585,-0.09039979742759652,-0.3039524001655112,-0.12665672897684882,-0.8654477183794965,0,0,0,-0.32513976416141804,False,False,False,True,False,False,True,False,False,True
R0309,0.8260077731209611,-0.7989512932279509,-1.0978714582523283,-0.8235600573483322,-0.866126059879858,-0.5878377247037224,0,0,0,-0.3354856097928126,False,True,False,False,False,False,True,True,False,False
R0310,-0.4062113741801717,0.022961913597353497,-1.0259091967648475,-0.6840357790307229,-0.35774089488403915,0.2449922563235999,0,0,0,-0.7199554908300781,False,False,False,True,False,False,True,True,False,False
R0311,0.04046806671648927,0.6150180371579542,0.1974492485223268,-1.5067479029035225,-1.8597879732807765,0.522602249999374,1,0,1,-0.2863428430436882,False,False,False,True,False,False,True,False,True,False
R0312,-1.114737383878323,2.4608400694351213,1.060996386372097,1.779289410576724,2.091751263732179,1.262895566468105,1,0,1,0.10577012305927083,False,True,False,False,False,False,True,False,True,False
R0313,-0.20597576274373752,0.7612907265082209,1.6366944782719437,2.1497504254200313,2.397937783559206,-1.235594376613862,1,0,1,0.1956412327956404,False,False,False,True,False,True,False,False,True,False
R0314,-0.05194836933109591,0.34336875693603214,-0.30628658189003927,-0.7802594192497638,-0.8776802681752175,0.8927489082337394,0,0,0,-0.20968012691505505,True,False,False,False,True,False,False,True,False,False
R0315,-1.5152086067511912,1.555342468695379,0.6292228174472115,2.4985611212140544,2.397937783559206,-1.698277699406819,1,0,1,0.4572948868454445,False,False,True,False,True,False,False,False,True,False
R0316,0.5949666830019987,-0.2765488312627149,0.7011850789346928,-1.2469440743121123,-0.866126059879858,-1.1430577120552707,0,0,0,-1.365143579774462,False,False,True,False,False,True,False,False,False,True
R0317,-0.45241959220396427,1.1583165976017995,1.1329586478595777,0.03283034060113179,-0.17287356215828673,-0.21769106646935696,0,0,1,0.2827621009219753,False,True,False,False,True,False,False,False,True,False
R0318,0.7027858583908477,-0.1790337050292043,-1.4576827656897329,2.4985611212140544,2.397937783559206,-1.0505210474966793,1,0,0,0.4572948868454445,False,False,True,False,False,True,False,True,False,False
R0319,0.3793283322243007,-0.7989512932279509,-0.5221733663524817,1.3462830295910404,1.2136314332848555,-0.4027643955865397,0,0,0,0.3920200548265747,False,False,True,False,False,True,False,True,False,False
R0320,0.9184242091685463,-0.06758784647662054,-0.5221733663524817,-0.9582731536549894,-0.5772708524958701,0.05991892720641715,0,0,0,-1.015673573406518,False,False,False,True,False,False,True,False,False,True
R0321,-0.0211428906485677,-1.5024532753411355,0.557260555959731,-1.1555316161040232,-1.5478243493060697,0.15245559176500853,0,0,0,0.30997162512105686,True,False,False,False,False,True,False,True,False,False
R0322,0.6103694223432631,-0.9173625179400712,-0.23432432040255835,0.7448852782220347,0.7283546848797553,0.9852855727923309,0,0,0,0.2006173001976329,False,False,True,False,False,False,True,False,False,True
R0323,-1.700041478846361,1.221004893037628,2.21239257017179,-1.0400632478411742,-0.7736923935169818,-0.9579843829380879,0,0,1,-0.9772754740537627,False,False,True,False,False,False,True,False,True,False
R0324,-1.9618880476478517,-0.4437176190915903,0.2694115100098077,-0.9871402457207018,-0.6465961022680271,-0.8654477183794965,0,0,0,-1.0031494063153963,False,False,True,False,False,True,False,True,False,False
R0325,-1.9310825689653233,-0.7084015331539768,-0.8819846737898859,0.15310989087493293,0.11598164522570122,0.9852855727923309,0,0,0,0.09305794858817508,False,False,True,False,True,False,False,True,False,False
R0326,1.4729228254540556,0.6916370649128561,-0.01843753594011562,-0.34725303826407977,0.38172843601896983,0.9852855727923309,0,0,0,-0.8458143414183329,False,False,False,True,False,False,True,True,False,False
R0327,-0.6372524642991341,1.4021044131855762,2.2843548316592717,-1.222888164257352,-1.1087644340824079,-1.0505210474966793,0,0,1,-1.009443553780801,False,False,False,True,False,False,True,False,True,False
R0328,-0.23678124142626572,-0.09544931111476636,-0.30628658189003927,1.216381115295335,0.5088247272679247,1.540505560143879,0,0,0,1.0224594142544146,True,False,False,False,False,False,True,True,False,False
R0329,-0.1751702840612093,-1.33528448751226,0.05352472554736497,-0.39055367636264815,-0.5888250607912295,1.4479688955852876,0,0,0,0.15594205769842914,False,False,True,False,True,False,False,True,False,False
R0330,-0.6988634216641905,1.7085805242051817,0.12548698703484587,1.3174159375253278,1.4216071826013263,1.077822237350922,0,0,1,0.18779385096175083,False,False,True,False,False,True,False,False,True,False
R0331,-0.7142661610054549,-0.2765488312627149,-0.8100224123024049,0.6534728200139457,0.21996951988393673,-0.12515440191076557,0,0,0,0.6719411085642334,False,False,False,True,False,True,False,True,False,False
R0332,0.7952022944384329,-0.5899903084418565,0.3413737714972886,-1.4249578087173378,-1.5824869741921481,1.8181155538196532,0,0,0,-0.8345918345886053,False,False,True,False,True,False,False,True,False,False
R0333,0.9184242091685463,-0.06758784647662054,-1.6016072886646944,-1.4249578087173378,-1.5824869741921481,0.7076755791165568,0,0,0,-0.8345918345886053,False,False,True,False,True,False,False,True,False,False
R0334,0.11748176342281007,-1.0079122780140453,-0.8100224123024049,-1.4490137187720982,-1.6055953907828673,0.4300655854407826,0,0,0,-0.8903232988958275,False,False,True,False,False,False,True,True,False,False
R0335,-0.1751702840612093,-1.3074230228741137,0.3413737714972886,-0.7562035091950035,-0.7274755603355436,-0.49530106014513103,0,0,0,-0.399584870769931,False,False,False,True,True,False,False,True,False,False
R0336,1.5653392615016408,0.5383990094030534,-0.30628658189003927,-0.8909166055016609,-0.1382109372722085,0.15245559176500853,1,0,0,-1.2637378706096025,False,False,False,True,False,False,True,True,False,False
R0337,1.2572844746763576,-0.45764835141066346,0.9890341248846158,-0.10669393771647753,-0.26530722852116295,-1.975887693082593,0,0,0,0.18078952403225543,False,True,False,False,False,False,True,True,False,False
R0338,-1.207153819925908,2.4747708017541945,1.9245435242218674,0.41291371946634337,0.38172843601896983,0.8927489082337394,0,0,1,0.14964170298700344,False,True,False,False,True,False,False,False,True,False
R0339,-1.8540688722590024,1.5205156378976965,1.7806190012469054,0.2589558951158778,0.4394994774957674,1.262895566468105,0,0,1,-0.10930551178429154,False,True,False,False,True,False,False,False,True,False
R0340,-0.8374880757355683,-0.053657114157547384,0.1974492485223268,-1.3431677145311531,-0.9932223511288126,-0.7729110538209052,0,0,0,-1.4849990233158044,False,True,False,False,False,True,False,True,False,False
R0341,1.7655748729380745,-0.053657114157547384,-0.45021110486500077,-0.16442812184790193,-0.5194998110190725,0.05991892720641715,0,0,0,0.48671068004830353,True,False,False,False,False,False,True,True,False,False
R0342,1.1494652992875087,-0.06758784647662054,-0.8819846737898859,-0.47234377054883286,-0.27686143681652264,-0.032617737352174214,0,0,0,-0.435436999791031,False,False,False,True,True,False,False,True,False,False
R0343,-1.0069182084894737,1.5205156378976965,2.0684680471968284,-0.6263015948992985,0.09287322863498186,-0.4027643955865397,0,0,1,-1.0220735471489975,False,False,False,True,False,True,False,False,True,False
R0344,-0.3137949381325865,-0.06758784647662054,-0.5941356278399625,-0.05377093559600488,-0.10354831238612987,0.05991892720641715,0,0,0,0.04844225543472001,False,False,True,False,True,False,False,True,False,False
R0345,-0.8528908150768321,-0.33227176053900653,1.9965057857093478,-0.9630843356659414,-0.9007886847659364,0.8002122436751481,0,0,0,-0.6231505858852471,False,False,False,True,False,True,False,True,False,False
R0346,1.3651036500652067,-0.06758784647662054,0.4133360329847692,1.856268322751957,1.7335708065760338,-0.8654477183794965,0,0,0,0.4289574285268963,False,True,False,False,True,False,False,True,False,False
R0347,-1.0069182084894737,0.07171947671410905,0.12548698703484587,-0.44347667848312056,-0.057331479204691546,-1.3281310411724534,0,0,0,-0.6188087038056206,True,False,False,False,False,False,True,True,False,False
R0348,1.904199527009453,-0.26261809894364174,-1.7455318116396559,0.013585612557323594,-0.04577727090933227,-0.3102277310279483,0,0,0,0.081105357065245,False,False,True,False,True,False,False,True,False,False
R0349,1.0724516025811879,0.33640339077649506,-0.30628658189003927,1.1875140232296229,0.9478846424915864,1.3554322310266962,0,0,0,0.47892985329337967,True,False,False,False,False,True,False,False,False,True
R0350,-0.19057302340247312,0.26674972918113027,-1.3857205042022518,0.8555424644739315,0.5088247272679247,-1.4206677057310448,0,0,0,0.5711482910481721,True,False,False,False,False,True,False,False,False,True
R0351,0.9800351665336027,0.1901307014262294,0.2694115100098077,2.4985611212140544,2.397937783559206,-1.1430577120552707,0,0,0,0.4572948868454445,True,False,False,False,False,False,True,False,False,True
R0352,0.3639255928830363,0.3572994892551043,0.3413737714972886,-1.1603427981149754,-0.8083550184030605,-1.975887693082593,0,0,0,-1.2170543262847349,True,False,False,False,False,True,False,False,False,True
R0353,-0.4832250708864925,2.3981517739992935,1.6366944782719437,-0.32319712820931945,-0.09199410409077018,-0.4027643955865397,0,0,1,-0.3940495287166391,False,False,True,False,True,False,False,False,True,False
R0354,-1.0685291658545304,0.7055677972319283,0.05352472554736497,-0.688846961041675,-1.2127523087406435,1.1703589019095135,0,0,0,0.8623693297170888,False,False,False,True,False,False,True,False,False,True
R0355,-0.9761127298069455,-0.23475663430549595,-0.5221733663524817,-0.174050485869806,-0.19598197874900608,0.522602249999374,0,0,0,-0.02834331761078608,False,False,True,False,False,True,False,False,False,True
R0356,1.4575200861127913,0.19709606758576548,-0.16236205891507743,-0.9582731536549894,-1.0509933926056103,-0.6803743892623138,0,0,0,-0.35335570679249406,True,False,False,False,False,True,False,True,False,False
R0357,0.9184242091685463,-2.1780937928161737,-0.37824884337751985,-0.5108332266364493,-0.8083550184030605,-1.235594376613862,0,0,0,0.30224495107368443,False,False,False,True,True,False,False,True,False,False
R0358,1.657755697549226,-0.29744492974132414,-0.01843753594011562,-0.5974345028335861,-0.7621381852216224,-0.21769106646935696,0,0,0,0.013974064867625598,True,False,False,False,False,False,True,True,False,False
R0359,-0.2521839807675301,0.8936326835394134,-1.3857205042022518,-0.9197836975673731,-1.0278849760148914,-0.49530106014513103,0,0,0,-0.29160813948109454,False,True,False,False,False,True,False,True,False,False
R0360,-0.8836962937593603,-0.004899551040792322,0.12548698703484587,-1.0977974319725987,-0.8776802681752175,-0.5878377247037224,0,0,0,-0.9881015522211818,False,False,False,True,False,True,False,True,False,False
R0361,1.5191310434778489,0.6916370649128561,-0.30628658189003927,2.1256945153652715,1.6642455568038765,0.15245559176500853,0,0,0,0.7242888383622135,False,False,True,False,False,True,False,True,False,False
R0362,0.6257721616845269,-1.1332888688857017,0.557260555959731,1.9091913248724295,1.4562698074874054,-1.235594376613862,0,0,0,0.714997385853603,False,False,False,True,False,False,True,True,False,False
R0363,1.010840645216131,0.329438024616959,0.1974492485223268,0.3792354453896789,-0.10354831238612987,1.1703589019095135,0,0,0,0.7395124128442783,False,True,False,False,True,False,False,True,False,False
R0364,-0.4986278102277563,0.44088388316954225,-0.09039979742759652,-0.380931312340744,-0.06888568750005122,0.8927489082337394,0,0,1,-0.5093753998281754,True,False,False,False,False,True,False,False,True,False
R0365,-1.0685291658545304,0.3851609538932506,0.05352472554736497,0.68715109409061,0.7745715180611936,-0.032617737352174214,0,0,0,0.08992938594587442,False,False,False,True,False,False,True,True,False,False
R0366,1.5191310434778489,-0.5621288438037106,-1.0259091967648475,1.11053511105439,1.317619307943091,0.9852855727923309,0,0,0,0.07169731469993042,True,False,False,False,True,False,False,True,False,False
R0367,1.2264789959938294,-0.38799468981529867,-0.23432432040255835,0.3359348072911106,0.25463214477001533,-1.8833510285240016,0,0,0,0.1889977303996333,False,False,True,False,True,False,False,True,False,False
R0368,0.2561064174941873,-1.3074230228741137,-1.7455318116396559,2.4985611212140544,2.397937783559206,-0.9579843829380879,1,0,0,0.4572948868454445,False,False,True,False,False,True,False,True,False,False
R0369,-0.19057302340247312,0.05082337823549981,0.12548698703484587,-1.0304408838192702,-0.7274755603355436,0.05991892720641715,0,0,0,-1.008527850052557,True,False,False,False,True,False,False,True,False,False
R0370,-0.8990990331006247,0.21799216606437471,-0.5221733663524817,-0.22697348799027867,-0.8199092266984199,-0.49530106014513103,0,0,0,0.9951493052603955,False,True,False,False,True,False,False,True,False,False
R0371,0.3331201142005081,-0.06758784647662054,-0.6660978893274434,-0.8909166055016609,-0.7274755603355436,2.28079887661261,0,0,0,-0.6987147553298177,False,True,False,False,False,False,True,False,False,True
R0372,-1.1763483412433797,-0.36709859133668893,-1.0259091967648475,-0.8668606954469007,-0.7274755603355436,-1.4206677057310448,0,0,0,-0.6452987045155523,True,False,False,False,False,False,True,False,False,True
R0373,0.4101338109068289,0.022961913597353497,-0.5221733663524817,-0.8235600573483322,-1.5940411824875076,0.4300655854407826,0,0,0,2.1216527276633963,False,False,False,True,False,False,True,True,False,False
R0374,0.07127354539901748,0.16923460294762016,-0.8100224123024049,1.5242967639962661,1.2482940581709336,0.6151389145579653,0,0,0,0.5376334499246366,True,False,False,False,False,True,False,True,False,False
R0375,0.9492296878510745,0.2806804615002034,-0.8100224123024049,0.27338944114873404,0.35862001942825084,-1.0505210474966793,0,0,0,-0.009279313268453894,False,True,False,False,False,True,False,False,False,True
R0376,-0.5756415069340771,1.2419009915162373,-0.6660978893274434,-0.7610146912059557,-0.6350418939726676,-0.12515440191076557,0,0,1,-0.5408081284021669,False,False,True,False,False,False,True,False,True,False
R0377,-0.3908086348389073,-0.7780551947493416,-0.738060150814924,-0.895727787512613,-1.0394391843102508,-1.975887693082593,1,0,0,-0.20266732128166626,False,False,False,True,False,False,True,True,False,False
R0378,-0.0211428906485677,-0.42282152061298106,-0.8100224123024049,1.2308146613281912,1.0865351420359006,-0.3102277310279483,0,0,0,0.39082782419424333,False,True,False,False,False,True,False,False,False,True
R0379,-0.0057401513073033214,0.5801912063602719,-1.9614185961020985,-1.1507204340930712,-1.3976196414663957,0.6151389145579653,0,0,0,-0.17577161785815895,False,False,True,False,False,True,False,False,False,True
R0380,-1.3765839526798136,-0.0466917479980113,0.2694115100098077,-0.366497766307888,-0.4848371861329938,-1.3281310411724534,0,0,0,0.03540319586095423,False,False,True,False,False,True,False,True,False,False
R0381,-2.0543044836954367,0.4826760801267617,2.1404303086843095,-1.0689303399068866,-1.1434270589684865,-1.0505210474966793,0,0,1,-0.4944769139811554,False,False,False,True,False,True,False,False,True,False
R0382,-0.4062113741801717,-0.3810293236557621,-0.16236205891507743,0.023207976579227692,-0.39240351977011784,1.7255788892610617,0,0,0,0.6150002381094094,False,False,False,True,True,False,False,True,False,False
R0383,-1.022320947830738,-0.36013322517715285,-1.6016072886646944,2.4985611212140544,2.397937783559206,-0.49530106014513103,0,0,0,0.4572948868454445,False,True,False,False,False,False,True,True,False,False
R0384,-1.3611812133385495,1.0120439082515338,0.8451096019096547,-0.255840580055991,-0.022668854318613322,-0.3102277310279483,0,0,1,-0.3626499532219767,True,False,False,False,False,True,False,False,True,False
R0385,-1.037723687172002,-0.8268127578660966,1.7806190012469054,0.2204664390282614,0.03510218715818427,1.4479688955852876,0,0,0,0.2932527294974525,False,False,True,False,True,False,False,True,False,False
R0386,0.5641612043194705,-0.8755703209828523,0.2694115100098077,-0.9967626097426058,-0.38084931147475815,0.3375289208821913,0,0,0,-1.2656879804012346,False,False,True,False,False,True,False,True,False,False
R0387,-0.6218497249578697,-1.0566698411308009,0.12548698703484587,-0.4627214065269288,-1.0047765594241722,-0.032617737352174214,0,0,0,0.8930835589352918,False,True,False,False,True,False,False,True,False,False
R0388,-0.0981565873548885,0.6707409664342459,0.4852982944722501,-0.4338543144612165,-0.8430176432891389,0.15245559176500853,0,0,0,0.5590663161873384,False,False,False,True,True,False,False,False,False,True
R0389,1.1186598206049805,-0.5551634776441741,-0.23432432040255835,-0.5974345028335861,-0.600379269086589,0.4300655854407826,0,0,0,-0.24973313090172392,True,False,False,False,False,True,False,True,False,False
R0390,-2.17752639842555,-0.13027614191244874,-0.8100224123024049,-1.020818519797366,-1.1318728506731268,0.9852855727923309,0,0,0,-0.3736547490154338,False,False,False,True,True,False,False,True,False,False
R0391,-0.9915154691482099,-0.49247518220834585,-1.7455318116396559,-0.5060220446254973,0.3701742277236105,0.15245559176500853,0,0,0,-1.0462629657779996,False,False,True,False,True,False,False,False,False,True
R0392,2.1814488351522074,1.2140395268780921,0.12548698703484587,0.470647903597768,0.6359210185168795,2.095725547495427,0,0,0,-0.03410223558919951,False,False,False,True,False,True,False,False,False,True
R0393,-0.29839219879132267,-0.06758784647662054,0.4133360329847692,1.0864792009996298,0.8901136010147889,-0.7729110538209052,0,0,0,0.42640404736087545,False,False,False,True,False,False,True,True,False,False
R0394,0.5641612043194705,-0.6039210407609297,1.6366944782719437,0.14829870886398097,0.25463214477001533,0.8927489082337394,0,0,0,-0.06883651666976215,False,True,False,False,False,True,False,True,False,False
R0395,0.9184242091685463,-1.425834247586234,-0.01843753594011562,0.5572491797949046,0.6243668102215199,-1.513204370289636,0,0,0,0.08078253208212141,False,False,False,True,False,True,False,True,False,False
R0396,-0.7142661610054549,1.1095590344850448,0.3413737714972886,2.4985611212140544,2.397937783559206,-0.12515440191076557,1,0,0,0.4572948868454445,False,False,False,True,False,False,True,False,False,True
R0397,-0.06735110867236029,-1.6069337677341826,-1.1698337197398092,2.4528548921100106,1.6989081816899547,-0.49530106014513103,0,0,0,0.9820489125328443,False,False,True,False,True,False,False,True,False,False
R0398,-0.20597576274373752,1.025974640570607,-0.30628658189003927,1.5772197661167382,1.768233431462112,1.8181155538196532,0,0,0,0.16010669894835514,False,False,True,False,False,True,False,False,False,True
R0399,0.5641612043194705,1.1513512314422634,1.4927699552969818,0.4177249014772953,0.21996951988393673,-0.7729110538209052,0,0,0,0.3435780761950851,False,False,True,False,True,False,False,False,False,True
R0400,-0.2521839807675301,-0.32530639437947045,0.8451096019096547,-0.29433003614360714,-0.39240351977011784,-0.7729110538209052,0,0,0,0.032349470664704116,False,False,True,False,False,True,False,True,False,False
R0401,-0.9607099904656812,0.8100482896249754,0.4852982944722501,0.5909274538715691,1.2251856415802147,0.05991892720641715,0,0,1,-0.37230266631495756,True,False,False,False,False,True,False,False,True,False
R0402,1.8579913089856597,-0.18599907118874087,-0.5221733663524817,-0.9582731536549894,-0.9238971013566556,0.6151389145579653,0,0,0,-0.5751073650158145,False,True,False,False,True,False,False,True,False,False
R0403,-0.2521839807675301,0.2597843630215942,-0.01843753594011562,-0.6503575049540586,-1.247414933626722,0.6151389145579653,0,0,0,1.1070923818750262,False,True,False,False,False,True,False,False,False,True
R0404,0.6257721616845269,-1.8367908509988862,-0.9539469352773667,-1.1459092520821195,-1.1203186423777673,-0.7729110538209052,0,0,0,-0.7654848188476492,False,False,False,True,True,False,False,True,False,False
R0405,2.135240617128415,-0.29744492974132414,-0.16236205891507743,0.374424263378727,0.4626078940864868,-0.6803743892623138,0,0,0,0.015242849993467871,False,False,True,False,True,False,False,True,False,False
R0406,0.6257721616845269,-0.7084015331539768,-1.1698337197398092,2.4985611212140544,2.397937783559206,-0.7729110538209052,0,0,0,0.4572948868454445,False,False,True,False,False,True,False,True,False,False
R0407,-0.8528908150768321,0.8936326835394134,0.12548698703484587,0.10980925277636458,0.19686110329321777,-0.032617737352174214,0,0,0,-0.0604664564261544,False,False,False,True,False,True,False,False,False,True
R0408,1.0570488632399235,0.46874534780768856,0.8451096019096547,-1.3720348065968653,-0.17287356215828673,-0.8654477183794965,0,0,1,-2.031703687907744,False,False,False,True,True,False,False,False,True,False
R0409,0.6257721616845269,0.6637756002747098,1.4208076938095013,-0.19810639592456636,-0.057331479204691546,-0.8654477183794965,0,0,0,-0.23519424908031483,False,True,False,False,False,True,False,True,False,False
R0410,0.22530093881165908,-0.13027614191244874,0.4852982944722501,-0.24621821603408686,0.08131902033962259,1.540505560143879,0,0,0,-0.45361726063205365,False,False,True,False,False,True,False,False,False,True
R0411,2.1814488351522074,-1.2447347274382854,0.2694115100098077,-0.9630843356659414,-0.7736923935169818,0.8927489082337394,0,0,0,-0.8012416827136164,True,False,False,False,False,True,False,True,False,False
R0412,-0.6372524642991341,-1.599968401574646,-0.23432432040255835,-0.5685674107678739,-0.3461866865886795,-0.3102277310279483,0,0,0,-0.5251594463683797,False,False,True,False,False,False,True,True,False,False
R0413,-1.5460140854337192,-1.1123927704070924,0.05352472554736497,1.6830657703576832,1.2598482664662933,1.540505560143879,0,0,0,0.68383048761644,False,False,False,True,False,False,True,True,False,False
R0414,0.2407036781529229,-0.5412327453251009,-0.5941356278399625,2.4985611212140544,0.09287322863498186,-0.032617737352174214,0,0,0,3.5594901375719807,False,False,True,False,False,False,True,True,False,False
R0415,0.6873831190495838,-0.13027614191244874,-0.09039979742759652,0.797808280342507,0.13909006181642017,-0.6803743892623138,0,0,0,0.9934455473666013,False,False,False,True,False,True,False,True,False,False
R0416,1.1648680386287724,-0.23475663430549595,1.564732216784463,-0.8331824213702362,-1.3745112248756768,-0.6803743892623138,0,0,0,0.9470207419526234,True,False,False,False,True,False,False,True,False,False
R0417,-0.19057302340247312,-0.8059166593874875,0.12548698703484587,2.0727715132447986,1.4562698074874054,2.6509455348469753,0,0,0,0.8682867500251827,False,True,False,False,False,True,False,True,False,False
R0418,0.04046806671648927,0.8170136557845126,0.7011850789346928,-0.0008479334755324478,-0.4155119363608368,-1.235594376613862,0,0,0,0.6116295311903076,True,False,False,False,False,False,True,False,False,True
R0419,-1.3611812133385495,1.9384376074698852,0.12548698703484587,0.792997098331555,0.5665957687447223,0.7076755791165568,1,0,1,0.4272101301535944,False,False,False,True,False,False,True,False,True,False
R0420,1.4575200861127913,0.155303870628547,1.1329586478595777,-0.6022456848445381,-0.1382109372722085,-0.3102277310279483,0,0,0,-0.7957115206179439,True,False,False,False,True,False,False,True,False,False
R0421,0.5949666830019987,0.3155072922978858,0.4852982944722501,0.00877443054637165,-0.796800810107701,-0.4027643955865397,0,0,0,1.4850305220497424,False,True,False,False,False,True,False,True,False,False
R0422,1.211076256652565,-0.09544931111476636,0.8451096019096547,-1.136286888060215,-1.1087644340824079,-1.1430577120552707,0,0,0,-0.7567093247853054,False,False,False,True,True,False,False,True,False,False
R0423,1.9966159630570368,0.13440777214993777,-0.30628658189003927,-0.09226039168362128,-0.19598197874900608,-0.9579843829380879,0,0,0,0.10786761196559039,False,False,False,True,False,False,True,False,False,True
R0424,-1.0685291658545304,-1.0288083764926546,-0.738060150814924,1.6686322243248273,0.7283546848797553,0.6151389145579653,0,0,0,1.2728231201785243,True,False,False,False,False,False,True,True,False,False
R0425,-0.9607099904656812,-0.0466917479980113,-0.30628658189003927,-0.8764830594688047,-0.17287356215828673,1.077822237350922,0,0,0,-1.215299659656165,True,False,False,False,False,True,False,False,False,True
R0426,-1.869471611600267,1.9454029736294225,0.9170718633971352,0.5476268157730008,0.47416210238184603,-1.975887693082593,0,0,1,0.222954921447235,False,False,False,True,False,True,False,False,True,False
R0427,0.8722159911447537,-0.7641244624302684,0.1974492485223268,-0.6359239589212023,-0.3461866865886795,-0.49530106014513103,0,0,0,-0.6458609787346496,True,False,False,False,False,False,True,True,False,False
R0428,-0.15976754471994492,-0.8616395886637791,-0.738060150814924,-0.255840580055991,-0.5541624359051509,-0.9579843829380879,0,0,0,0.36793046328288603,False,False,False,True,False,True,False,True,False,False
R0429,0.055870806057753096,-1.3979727829480881,0.7011850789346928,2.4985611212140544,2.397937783559206,-0.7729110538209052,0,0,0,0.4572948868454445,False,True,False,False,True,False,False,True,False,False
R0430,0.7027858583908477,-0.7989512932279509,-1.1698337197398092,-0.8620495134359486,-0.7852466018123413,-0.8654477183794965,1,0,0,-0.5534873570257695,False,False,True,False,True,False,False,True,False,False
R0431,0.5333557256369422,-1.6765874293295473,-1.24179598122729,-0.6214904128883463,-0.3346324782933202,-0.7729110538209052,0,0,0,-0.6326279203689124,False,False,False,True,False,True,False,True,False,False
R0432,0.7181885977321121,0.7403946280296106,0.7011850789346928,-0.5204555906583533,0.31240318624681296,0.15245559176500853,0,0,0,-1.027364036392324,False,True,False,False,True,False,False,False,False,True
